"MenuItemID","Restaurant","Food_Category", Item_Name_2012,"Item_Description_2012","Serving_Size_2012","Serving_Size_text_2012","Serving_Size_Unit_2012","Serving_Size_household_2012","Calories_2012","Total_Fat_2012","Saturated_Fat_2012","Trans_Fat_2012","Cholesterol_2012","Sodium_2012","Potassium_2012","Carbohydrates_2012","Dietary_Fiber_2012","Sugar_2012","Protein_2012","Calories_text_2012","Total_Fat_text_2012","Saturated_Fat_text_2012","Trans_Fat_text_2012","Cholesterol_text_2012","Sodium_text_2012","Potassium_text_2012","Carbohydrates_text_2012","Dietary_Fiber_text_2012","Sugar_text_2012","Protein_text_2012","Kids_Meal_2012","Limited_Time_Offer_2012","Regional_2012","Shareable_2012"
"1849","Panera Bread","Salads","Greek Salad w/ Dressing, Full","Greek Salad w/ Feta Crumbles, Greek Dressing, Black Pepper, Pepperoncini, Red Onions, Chopped Romaine Lettuce, Fresh Tomatoes & Kalamata Olives, Full","386","","g","","370","34","8","0","20","1690","","14","5","3","7","","","","","","","","","","","","0","0","0","0"
"18490","KFC","Beverages","Lipton Brisk Lemon Tea, 16 fl oz","Lipton Brisk Lemon Tea, 16 fl oz","16","","fl oz","","120","0","0","0","0","25","","35","0","35","0","","","","","","","","","","","","0","0","0","0"
"18491","KFC","Beverages","Lipton Brisk Lemon Tea, 20 fl oz","Lipton Brisk Lemon Tea, 20 fl oz","20","","fl oz","","160","0","0","0","0","35","","45","0","45","0","","","","","","","","","","","","0","0","0","0"
"18492","KFC","Beverages","Lipton Brisk Lemon Tea, 30 fl oz","Lipton Brisk Lemon Tea, 30 fl oz","30","","fl oz","","250","0","0","0","0","55","","70","0","70","0","","","","","","","","","","","","0","0","0","0"
"18493","KFC","Beverages","Lipton Brisk Lemon Tea, 64 fl oz","Lipton Brisk Lemon Tea, 64 fl oz","64","","fl oz","","540","0","0","0","0","115","","155","0","155","0","","","","","","","","","","","","0","0","0","0"
"18494","KFC","Beverages","Lipton Brisk Green w/ Peach Tea, 16 fl oz","Lipton Brisk Green w/ Peach Tea, 16 fl oz","16","","fl oz","","0","0","0","0","0","125","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18495","KFC","Beverages","Lipton Brisk Green w/ Peach Tea, 20 fl oz","Lipton Brisk Green w/ Peach Tea, 20 fl oz","20","","fl oz","","0","0","0","0","0","160","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18496","KFC","Beverages","Lipton Brisk Green w/ Peach Tea, 30 fl oz","Lipton Brisk Green w/ Peach Tea, 30 fl oz","30","","fl oz","","0","0","0","0","0","245","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18497","KFC","Beverages","Lipton Brisk Green w/ Peach Tea, 64 fl oz","Lipton Brisk Green w/ Peach Tea, 64 fl oz","64","","fl oz","","0","0","0","0","0","545","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18498","KFC","Beverages","Lipton Brisk Peach Tea, 16 fl oz","Lipton Brisk Peach Tea, 16 fl oz","16","","fl oz","","140","0","0","0","0","45","","37","0","37","0","","","","","","","","","","","","0","0","0","0"
"18499","KFC","Beverages","Lipton Brisk Peach Tea, 20 fl oz","Lipton Brisk Peach Tea, 20 fl oz","20","","fl oz","","180","0","0","0","0","55","","47","0","47","0","","","","","","","","","","","","0","0","0","0"
"18500","KFC","Beverages","Lipton Brisk Peach Tea, 30 fl oz","Lipton Brisk Peach Tea, 30 fl oz","30","","fl oz","","280","0","0","0","0","90","","74","0","74","0","","","","","","","","","","","","0","0","0","0"
"18501","KFC","Beverages","Lipton Brisk Peach Tea, 64 fl oz","Lipton Brisk Peach Tea, 64 fl oz","64","","fl oz","","620","0","0","0","0","195","","163","0","163","0","","","","","","","","","","","","0","0","0","0"
"18502","KFC","Beverages","Lipton Brisk Raspberry Tea, 16 fl oz","Lipton Brisk Raspberry Tea, 16 fl oz","16","","fl oz","","140","0","0","0","0","45","","37","0","37","0","","","","","","","","","","","","0","0","0","0"
"18503","KFC","Beverages","Lipton Brisk Raspberry Tea, 20 fl oz","Lipton Brisk Raspberry Tea, 20 fl oz","20","","fl oz","","180","0","0","0","0","55","","47","0","47","0","","","","","","","","","","","","0","0","0","0"
"18504","KFC","Beverages","Lipton Brisk Raspberry Tea, 30 fl oz","Lipton Brisk Raspberry Tea, 30 fl oz","30","","fl oz","","280","0","0","0","0","90","","74","0","74","0","","","","","","","","","","","","0","0","0","0"
"18505","KFC","Beverages","Lipton Brisk Raspberry Tea, 64 fl oz","Lipton Brisk Raspberry Tea, 64 fl oz","64","","fl oz","","620","0","0","0","0","195","","163","0","163","0","","","","","","","","","","","","0","0","0","0"
"18506","KFC","Beverages","Mountain Dew, 16 fl oz","Mountain Dew, 16 fl oz","16","","fl oz","","190","0","0","0","0","60","","51","0","51","0","","","","","","","","","","","","0","0","0","0"
"18507","KFC","Beverages","Mountain Dew, 20 fl oz","Mountain Dew, 20 fl oz","20","","fl oz","","250","0","0","0","0","80","","65","0","65","0","","","","","","","","","","","","0","0","0","0"
"18508","KFC","Beverages","Mountain Dew, 30 fl oz","Mountain Dew, 30 fl oz","30","","fl oz","","390","0","0","0","0","125","","102","0","102","0","","","","","","","","","","","","0","0","0","0"
"18509","KFC","Beverages","Mountain Dew, 64 fl oz","Mountain Dew, 64 fl oz","64","","fl oz","","850","0","0","0","0","270","","225","0","225","0","","","","","","","","","","","","0","0","0","0"
"1851","Panera Bread","Salads","Caesar Salad w/ Dressing, Half","Caesar Salad w/ Caesar Dressing, Asiago Parmesan Blend, Chopped Romaine Lettuce & Asiago Croutons, Half","137","","g","","200","14","4","0","25","310","","13","1","1","6","","","","","","","","","","","","0","0","0","0"
"18510","KFC","Beverages","Diet Mountain Dew, 16 fl oz","Diet Mountain Dew, 16 fl oz","16","","fl oz","","0","0","0","0","0","70","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18511","KFC","Beverages","Diet Mountain Dew, 20 fl oz","Diet Mountain Dew, 20 fl oz","20","","fl oz","","0","0","0","0","0","90","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18512","KFC","Beverages","Diet Mountain Dew, 30 fl oz","Diet Mountain Dew, 30 fl oz","30","","fl oz","","0","0","0","0","0","140","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18513","KFC","Beverages","Diet Mountain Dew, 64 fl oz","Diet Mountain Dew, 64 fl oz","64","","fl oz","","0","0","0","0","0","310","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18514","KFC","Beverages","Code Red Mountain Dew, 16 fl oz","Code Red Mountain Dew, 16 fl oz","16","","fl oz","","190","0","0","0","0","60","","54","0","54","0","","","","","","","","","","","","0","0","0","0"
"18515","KFC","Beverages","Code Red Mountain Dew, 20 fl oz","Code Red Mountain Dew, 20 fl oz","20","","fl oz","","250","0","0","0","0","80","","70","0","70","0","","","","","","","","","","","","0","0","0","0"
"18516","KFC","Beverages","Code Red Mountain Dew, 30 fl oz","Code Red Mountain Dew, 30 fl oz","30","","fl oz","","390","0","0","0","0","125","","109","0","109","0","","","","","","","","","","","","0","0","0","0"
"18517","KFC","Beverages","Code Red Mountain Dew, 64 fl oz","Code Red Mountain Dew, 64 fl oz","64","","fl oz","","850","0","0","0","0","270","","240","0","240","0","","","","","","","","","","","","0","0","0","0"
"18518","KFC","Beverages","Tropicana Lemonade, 16 fl oz","Tropicana Lemonade, 16 fl oz","16","","fl oz","","180","0","0","0","0","185","","47","0","47","0","","","","","","","","","","","","0","0","0","0"
"18519","KFC","Beverages","Tropicana Lemonade, 20 fl oz","Tropicana Lemonade, 20 fl oz","20","","fl oz","","230","0","0","0","0","235","","61","0","61","0","","","","","","","","","","","","0","0","0","0"
"1852","Panera Bread","Salads","Classic Salad w/ Dressing, Half","Classic Salad w/ Reduced Fat Balsamic Vinaigrette, Fresh Cucumber, Red Onions, Chopped Romaine Lettuce, Fresh Tomatoes & Spring Mix w/ Baby Spinach, Half","140","","g","","80","5","1","0","0","140","","9","2","6","1","","","","","","","","","","","","0","0","0","0"
"18520","KFC","Beverages","Tropicana Lemonade, 30 fl oz","Tropicana Lemonade, 30 fl oz","30","","fl oz","","350","0","0","0","0","370","","95","0","95","0","","","","","","","","","","","","0","0","0","0"
"18521","KFC","Beverages","Tropicana Lemonade, 64 fl oz","Tropicana Lemonade, 64 fl oz","64","","fl oz","","780","0","0","0","0","815","","209","0","209","0","","","","","","","","","","","","0","0","0","0"
"18522","KFC","Beverages","Tropicana Sugar Free Lemonade, 16 fl oz","Tropicana Sugar Free Lemonade, 16 fl oz","16","","fl oz","","10","0","0","0","0","165","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18523","KFC","Beverages","Tropicana Sugar Free Lemonade, 20 fl oz","Tropicana Sugar Free Lemonade, 20 fl oz","20","","fl oz","","10","0","0","0","0","215","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18524","KFC","Beverages","Tropicana Sugar Free Lemonade, 30 fl oz","Tropicana Sugar Free Lemonade, 30 fl oz","30","","fl oz","","20","0","0","0","0","335","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18525","KFC","Beverages","Tropicana Sugar Free Lemonade, 64 fl oz","Tropicana Sugar Free Lemonade, 64 fl oz","64","","fl oz","","40","0","0","0","0","735","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18526","KFC","Beverages","Tropicana Pink Lemonade, 16 fl oz","Tropicana Pink Lemonade, 16 fl oz","16","","fl oz","","180","0","0","0","0","185","","47","0","47","0","","","","","","","","","","","","0","0","0","0"
"18527","KFC","Beverages","Tropicana Pink Lemonade, 20 fl oz","Tropicana Pink Lemonade, 20 fl oz","20","","fl oz","","230","0","0","0","0","235","","61","0","61","0","","","","","","","","","","","","0","0","0","0"
"18528","KFC","Beverages","Tropicana Pink Lemonade, 30 fl oz","Tropicana Pink Lemonade, 30 fl oz","30","","fl oz","","350","0","0","0","0","370","","95","0","95","0","","","","","","","","","","","","0","0","0","0"
"18529","KFC","Beverages","Tropicana Pink Lemonade, 64 fl oz","Tropicana Pink Lemonade, 64 fl oz","64","","fl oz","","780","0","0","0","0","815","","209","0","209","0","","","","","","","","","","","","0","0","0","0"
"18530","KFC","Beverages","Tropicana Fruit Punch, 16 fl oz","Tropicana Fruit Punch, 16 fl oz","16","","fl oz","","190","0","0","0","0","45","","53","0","53","0","","","","","","","","","","","","0","0","0","0"
"18531","KFC","Beverages","Tropicana Fruit Punch, 20 fl oz","Tropicana Fruit Punch, 20 fl oz","20","","fl oz","","250","0","0","0","0","55","","68","0","68","0","","","","","","","","","","","","0","0","0","0"
"18532","KFC","Beverages","Tropicana Fruit Punch, 30 fl oz","Tropicana Fruit Punch, 30 fl oz","30","","fl oz","","390","0","0","0","0","90","","105","0","105","0","","","","","","","","","","","","0","0","0","0"
"18533","KFC","Beverages","Tropicana Fruit Punch, 64 fl oz","Tropicana Fruit Punch, 64 fl oz","64","","fl oz","","850","0","0","0","0","195","","233","0","233","0","","","","","","","","","","","","0","0","0","0"
"18534","KFC","Beverages","Tropicana Twister Orange, 16 fl oz","Tropicana Twister Orange, 16 fl oz","16","","fl oz","","190","0","0","0","0","45","","54","0","53","0","","","","","","","","","","","","0","0","0","0"
"18535","KFC","Beverages","Tropicana Twister Orange, 20 fl oz","Tropicana Twister Orange, 20 fl oz","20","","fl oz","","250","0","0","0","0","55","","70","0","68","0","","","","","","","","","","","","0","0","0","0"
"18536","KFC","Beverages","Tropicana Twister Orange, 30 fl oz","Tropicana Twister Orange, 30 fl oz","30","","fl oz","","390","0","0","0","0","90","","109","0","109","0","","","","","","","","","","","","0","0","0","0"
"18537","KFC","Beverages","Tropicana Twister Orange, 64 fl oz","Tropicana Twister Orange, 64 fl oz","64","","fl oz","","850","0","0","0","0","195","","240","0","233","0","","","","","","","","","","","","0","0","0","0"
"18538","KFC","Beverages","Mug Root Beer, 16 fl oz","Mug Root Beer, 16 fl oz","16","","fl oz","","180","0","0","0","0","25","","46","0","46","0","","","","","","","","","","","","0","0","0","0"
"18539","KFC","Beverages","Mug Root Beer, 20 fl oz","Mug Root Beer, 20 fl oz","20","","fl oz","","230","0","0","0","0","35","","59","0","59","0","","","","","","","","","","","","0","0","0","0"
"1854","Panera Bread","Salads","Greek Salad w/ Dressing, Half","Greek Salad w/ Feta Crumbles, Greek Dressing, Black Pepper, Pepperoncini, Red Onions, Chopped Romaine Lettuce, Fresh Tomatoes & Kalamata Olives, Half","193","","g","","190","17","4","0","10","840","","7","2","2","4","","","","","","","","","","","","0","0","0","0"
"18540","KFC","Beverages","Mug Root Beer, 30 fl oz","Mug Root Beer, 30 fl oz","30","","fl oz","","350","0","0","0","0","55","","91","0","91","0","","","","","","","","","","","","0","0","0","0"
"18541","KFC","Beverages","Mug Root Beer, 64 fl oz","Mug Root Beer, 64 fl oz","64","","fl oz","","780","0","0","0","0","115","","202","0","202","0","","","","","","","","","","","","0","0","0","0"
"18542","KFC","Beverages","Dr Pepper, 16 fl oz","Dr Pepper, 16 fl oz","16","","fl oz","","180","0","0","0","0","60","","47","0","47","0","","","","","","","","","","","","0","0","0","0"
"18543","KFC","Beverages","Dr Pepper, 20 fl oz","Dr Pepper, 20 fl oz","20","","fl oz","","230","0","0","0","0","80","","61","0","61","0","","","","","","","","","","","","0","0","0","0"
"18544","KFC","Beverages","Dr Pepper, 30 fl oz","Dr Pepper, 30 fl oz","30","","fl oz","","350","0","0","0","0","125","","95","0","95","0","","","","","","","","","","","","0","0","0","0"
"18545","KFC","Beverages","Dr Pepper, 64 fl oz","Dr Pepper, 64 fl oz","64","","fl oz","","780","0","0","0","0","270","","209","0","209","0","","","","","","","","","","","","0","0","0","0"
"18546","KFC","Beverages","Diet Dr Pepper, 16 fl oz","Diet Dr Pepper, 16 fl oz","16","","fl oz","","0","0","0","0","0","60","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18547","KFC","Beverages","Diet Dr Pepper, 20 fl oz","Diet Dr Pepper, 20 fl oz","20","","fl oz","","0","0","0","0","0","80","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18548","KFC","Beverages","Diet Dr Pepper, 30 fl oz","Diet Dr Pepper, 30 fl oz","30","","fl oz","","0","0","0","0","0","125","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18549","KFC","Beverages","Diet Dr Pepper, 64 fl oz","Diet Dr Pepper, 64 fl oz","64","","fl oz","","0","0","0","0","0","270","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18550","KFC","Beverages","7-Up, 16 fl oz","7-Up, 16 fl oz","16","","fl oz","","180","0","0","0","0","55","","46","0","45","0","","","","","","","","","","","","0","0","0","0"
"18551","KFC","Beverages","7-Up, 20 fl oz","7-Up, 20 fl oz","20","","fl oz","","230","0","0","0","0","70","","59","0","55","0","","","","","","","","","","","","0","0","0","0"
"18552","KFC","Beverages","7-Up, 30 fl oz","7-Up, 30 fl oz","30","","fl oz","","350","0","0","0","0","110","","91","0","90","0","","","","","","","","","","","","0","0","0","0"
"18553","KFC","Beverages","7-Up, 64 fl oz","7-Up, 64 fl oz","64","","fl oz","","780","0","0","0","0","235","","202","0","195","0","","","","","","","","","","","","0","0","0","0"
"18554","KFC","Beverages","HI-C Fruit Punch-Wacky Pack","HI-C Fruit Punch-Wacky Pack, 278 g","12","","fl oz","","120","0","0","0","0","10","","31","0","31","0","","","","","","","","","","","","0","0","0","0"
"18555","KFC","Beverages","Capri Sun Roarin' Waters Tropical Fruit","Capri Sun Roarin' Waters Tropical Fruit, 6 fl oz","6","","fl oz","","30","0","0","0","0","15","","8","0","8","0","","","","","","","","","","","","0","0","0","0"
"18556","KFC","Beverages","Milk, 2%","Milk, 2 %, 10 fl oz","10","","fl oz","","170","6","4","0","25","180","","17","0","16","12","","","","","","","","","","","","0","0","0","0"
"18558","Krystal","Baked Goods","Sweet Bites, 12 Pieces","Sweet Bites, 12 Pieces","134","","g","","620","43","16","1","30","700","","68","7","30","6","","","","","","","","","","","","0","0","0","0"
"18559","Krystal","Baked Goods","Sweet Bites, 6 Pieces","Sweet Bites, 6 Pieces","94","","g","","430","29","10","","20","470","","49","5","23","4","","","","","","","","","","","","0","0","0","0"
"1856","Papa Murphy's","Salads","Garden Salad","Garden Salad; Choice of Adding: Dressing & Croutons","201","","g","1/2 Salad","96","5.7","2.9","0","11.3","231.5","","7.6","3.2","2.1","5.6","","","","","","","","","","","","0","0","0","0"
"18560","Krystal","Baked Goods","Sweet Bites, 3 Pieces","Sweet Bites, 3 Pieces","45","","g","","210","14","5","0","10","230","","22","2","10","2","","","","","","","","","","","","0","0","0","0"
"18561","Krystal","Baked Goods","Toast","Toast, Breakfast","53","","g","","150","4.5","1","0","0","220","","24","1","2","4","","","","","","","","","","","","0","0","0","0"
"18562","Krystal","Soup","Chili, Large","Chili, Large","340","","g","","300","11","4.5","1","25","200","","33","10","3","17","","","","","","","","","","","","0","0","0","0"
"18563","Krystal","Salads","Crispy Chicken Salad","Crispy Chicken Salad","313","","g","","370","21","12","0.5","75","890","","20","4","3","24","","","","","","","","","","","","0","0","0","0"
